Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Virgin Islands (U.S.),VIR,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,2137.37874993344,2189.2676703442,2118.83538060902,2323.21482068104,2589.21519143417,2732.88102942989,2436.00301500982,2153.45983948477,1836.96555016904,2041.59224218685,2426.41565630382,2632.24627423958,2540.26763083127,2569.98434108953,2685.98601828464,2840.01594969395,2927.08101953403,3128.10811061384,3237.91619995789,3309.63120243098,3227.84934482645,3272.15432360708,3483.09903532972,3462.97986107136,3417.79440837962,3378.4346209191,2917.8877968317
West Bank and Gaza,PSE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,5057675061.21,5417706268.7,5483539608.51,6287822730.04,7189132045.65,7784423043.54,7118373518.32,6455607451.45,5649354254.92,6441160234.74,7853400000,8740100000,8653000000,8980800000,9648000000,10477100000,11082400000,12146400000,12886900000,13492400000,13471100000,13972400000,15211000000,15426900000,15616200000,15829000000,14015400000
West Bank and Gaza,PSE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.46,69.854,70.224,70.572,70.902,71.216,71.514,71.797,72.066,72.324,72.572,72.812,73.044,73.269,73.487,73.695,73.893,74.078,74.25,74.409,74.556,74.691,74.817,74.938,75.057,75.178,75.307,75.446,75.595,75.755,..
West Bank and Gaza,PSE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,66.638,67.017,67.373,67.706,68.02,68.315,68.591,68.848,69.086,69.31,69.519,69.718,69.907,70.089,70.263,70.429,70.585,70.728,70.86,70.983,71.102,71.223,71.35,71.485,71.631,71.785,71.945,72.106,72.263,72.416,..
West Bank and Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.048,68.433,68.795,69.135,69.455,69.757,70.041,70.309,70.56,70.797,71.022,71.239,71.447,71.648,71.842,72.028,72.203,72.366,72.517,72.656,72.788,72.915,73.041,73.17,73.303,73.442,73.589,73.74,73.895,74.053,..
West Bank and Gaza,PSE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,36,34.5,33.2,32,30.8,29.8,28.8,27.8,26.9,26.1,25.3,24.6,23.9,23.2,22.5,21.9,21.2,20.5,19.9,19.3,18.8,18.3,17.8,17.3,16.9,16.4,16,15.5,15.1,14.6,14.2
West Bank and Gaza,PSE,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.5,22.4,21.2,28.6,..,19.1,20,18.7,..,..,..,..,21.9,..,..,..,..
West Bank and Gaza,PSE,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.8,5,3.9,7.4,..,2.6,3.2,3,..,..,..,..,4.5,..,..,..,..
West Bank and Gaza,PSE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8,0.7,0.3,1.5,..,0.3,0.2,0.2,..,..,..,..,0.8,..,..,..,..
West Bank and Gaza,PSE,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24,..,..,..,..
West Bank and Gaza,PSE,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.4,..,..,..,..
West Bank and Gaza,PSE,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,..,..,..,..,65,..,..,..,..,..,..,..,..,..,64.8,..,..,..,76.5,..,..,..,..,..,..
West Bank and Gaza,PSE,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1758553981781,0.852475702762604,0.68932032585144,1.27557802200317,..,1.27911841869354,0.974096655845642,..,..,..,..,..,0.966022908687592,..,..,..,..
West Bank and Gaza,PSE,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34,34.7,34,35.6,..,34.5,35.3,34.4,..,..,..,..,33.7,..,..,..,..
West Bank and Gaza,PSE,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.6695276400199,..,..,..,..,..,..,8.74590549803127,..,..,..,..
West Bank and Gaza,PSE,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.6695276400199,..,..,..,..,..,..,4.10166468984757,..,..,..,..
West Bank and Gaza,PSE,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.62767722511051,..,..,..,..
West Bank and Gaza,PSE,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.4896494813473,..,10.7172613483209,..,..,..,..,..,..,21.1831366766673,..,..,..,..
"Yemen, Rep.",YEM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2042.54138218283,2066.58728739525,2123.64813489812,2098.49223139526,2135.61693823427,2163.5254415384,2182.44370681281,2223.81112348669,2289.37246128523,2309.69876661507,2383.7480841131,2404.08647368392,2427.52480257208,2446.68431814425,2471.61701718373,2536.18883521019,2543.20802381471,2554.65304680791,2574.10098480529,2599.49001066541,2722.52139763326,2311.20508186259,2302.14829013482,2348.51758494916,2282.69186795947,1601.83006281162,1415.83937562859,1311.84341890845,1290.92523850809,..,..
"Yemen, Rep.",YEM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,23918133032.3229,25423419266.1219,27510071352.2275,28611015159.206,30534233041.5862,32265332093.1254,33760819690.2631,35526885994.0194,37660877536.1152,39082775452.6,41498839642.4389,43077308543.3772,44772500360.8019,46450304226.653,48295633791.0038,50996203964.1268,52612992387.4543,54369439233.832,56352602300.4041,58531323243.5074,63039585474.074,55024213750.0806,56340880282.5686,59058434742.686,58947066059.949,42445102386.6049,38465821483.3464,36514913626.9105,36789669148.9415,..,..
"Yemen, Rep.",YEM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,4.66606522,4.94515133,4.83237219,5.7575779,5.51440477,5.20585394,5.52929878,5.82077026,5.76191092,5.98620367,5.15933132,4.76953077,5.1959362,4.96083164,4.84180498,4.25285769,..,..,..,..,..
"Yemen, Rep.",YEM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,58.858,59.236,59.553,59.831,60.091,60.358,60.655,60.989,61.368,61.796,62.278,62.81,63.376,63.956,64.534,65.093,65.621,66.107,66.544,66.921,67.228,67.458,67.617,67.718,67.77,67.789,67.789,67.786,67.795,67.826,..
"Yemen, Rep.",YEM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,55.718,56.11,56.441,56.732,57.003,57.279,57.582,57.921,58.302,58.731,59.21,59.736,60.291,60.855,61.412,61.947,62.447,62.902,63.306,63.652,63.93,64.134,64.274,64.361,64.404,64.419,64.417,64.413,64.418,64.443,..
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.346,57.73,58.047,58.318,58.566,58.817,59.096,59.415,59.782,60.204,60.683,61.216,61.781,62.358,62.931,63.481,63.997,64.47,64.892,65.255,65.549,65.768,65.92,66.016,66.066,66.085,66.087,66.086,66.096,66.125,..
"Yemen, Rep.",YEM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,88.7,86.4,84.4,82.6,81,79.6,78.1,76.3,74.2,71.6,68.8,65.8,62.8,60,57.3,54.8,52.3,50,48,46.4,45.5,45.3,45.4,45.2,45.4,46.1,46,45.9,46.5,46.4,45.7
"Yemen, Rep.",YEM,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,50.83430862,50.10915375,48.23685455,41.75507736,35.41623306,31.79182625,29.40259361,26.86841583,27.81732178,21.86180878,22.52561951,22.89780807,23.89010239,19.74684525,16.18166351,10.18244362,..,..,..,..,..
"Yemen, Rep.",YEM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,2.37196207,2.47797346,2.33098412,2.40408087,1.95299447,1.65503621,1.62575734,1.56394875,1.60280931,1.30869246,1.16217124,1.09211802,1.24131441,0.97960776,0.78348464,0.43304482,..,..,..,..,..
"Yemen, Rep.",YEM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,13.12935636,13.62740351,13.51459574,14.91423879,13.86630418,13.78998635,14.99555281,15.91433608,19.70250551,14.60610771,15.51247857,15.01249116,17.95190713,15.74378836,13.11555278,7.45118041,..,..,..,..,..
"Yemen, Rep.",YEM,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,60.8,..,..,..,..,..,..,75.9,..,..,..,..,..,..,..,..,81,..,..,..,..,..,..
"Yemen, Rep.",YEM,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,26.9,..,..,..,..,..,..,37.7,..,..,..,..,..,..,..,..,51.2,..,..,..,..,..,..
"Yemen, Rep.",YEM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,7,..,..,..,..,..,..,9.4,..,..,..,..,..,..,..,..,18.3,..,..,..,..,..,..
"Yemen, Rep.",YEM,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,28,..,..,..,..,32,..,..,..,..,..,47,..,..,43.7,..,..,..,..,..,..,34,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..,..,1.35433602333069,..,..,..,..,..,..,5.37672472000122,..,..,..,..,..,..,..,..,4.15904951095581,..,..,..,..,..,..
"Yemen, Rep.",YEM,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,35,..,..,..,..,..,..,34.7,..,..,..,..,..,..,..,..,36.7,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.2124607215299,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.2734260176126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.2741973297215,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.5722126075842,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,851.184841158513,829.229112463004,795.140242765263,829.064373846832,739.339550314026,741.790264744065,767.407743458983,775.271504468046,751.23606710805,764.920527630153,773.720726408006,793.804886959221,808.44023995377,842.693703136691,879.005397654472,918.310354951369,965.065570673397,1018.11968097414,1067.75523751517,1133.85341010992,1214.69499437353,1244.13778662386,1297.76259681946,1321.24883795217,1340.81098148927,1338.29092708188,1347.74808611214,1354.40711529643,1368.60175641733,1348.73835686195,1273.87955763706
Zambia,ZMB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6840844039.47996,6838372211.04238,6720005310.13323,7176782487.17512,6557753279.70008,6747775256.59298,7167388797.89361,7440753543.99756,7412051123.98383,7756725565.34734,8059030210.46366,8487518230.93072,8869967014.46174,9485983915.84691,10153075785.3691,10887711636.03,11748243095.7729,12729507610.1931,13719086269.626,14984033821.7868,16527123087.7163,17446791765.2459,18772328031.8579,19721688163.3839,20648211567.0616,21251216798.7762,22053807071.9437,22826646593.6169,23747586257.2512,24089861649.0155,23418945736.8993
Zambia,ZMB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,7.15237093,6.55248451,6.79403543,7.18999434,7.04994965,6.86332226,5.87367344,4.35264969,4.01207542,4.42680454,3.71929598,3.46053243,3.93052912,4.69091034,3.82924223,4.43510246,4.47720718,4.37697697,5.03271484,5.31220293,..
Zambia,ZMB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,50.531,49.523,48.521,47.598,46.808,46.2,45.803,45.611,45.614,45.819,46.223,46.821,47.585,48.491,49.516,50.657,51.919,53.292,54.753,56.265,57.786,59.278,60.708,62.041,63.248,64.297,65.168,65.878,66.447,66.891,..
Zambia,ZMB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,47.996,46.768,45.513,44.321,43.264,42.412,41.814,41.47,41.375,41.53,41.927,42.542,43.331,44.249,45.271,46.395,47.637,48.998,50.458,51.972,53.478,54.911,56.22,57.368,58.333,59.105,59.697,60.158,60.533,60.848,..
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.249,48.125,46.987,45.919,44.983,44.242,43.735,43.461,43.413,43.594,44,44.615,45.4,46.322,47.354,48.496,49.757,51.134,52.606,54.13,55.655,57.126,58.502,59.746,60.831,61.737,62.464,63.043,63.51,63.886,..
Zambia,ZMB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,108.1,107.9,107.1,105.8,103.6,101.3,99.2,97.5,95.7,93.5,90.2,85.3,79.2,73.2,67.1,61.9,58.4,56.7,54.5,52.9,51.2,50.1,49.1,46.6,46,46.9,45.6,44.3,43.9,42.9,41.7
Zambia,ZMB,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,44.48287582,47.3956604,43.54032135,33.94300461,34.25577927,26.68076515,29.37281799,22.4711113,14.45184803,9.89915085,22.62166977,34.78886795,33.02013779,27.92364693,49.45684052,47.13626099,38.28965759,40.34029388,39.00211716,40.08139038,..
Zambia,ZMB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,3.18158054,3.1055932,2.9581449,2.44050002,2.41501522,1.83118653,1.72526336,0.97808874,0.57981902,0.43821606,0.84136677,1.20387995,1.29786623,1.30987322,1.89382207,2.09054136,1.71430743,1.76568532,1.96286535,2.12920475,..
Zambia,ZMB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,10.99822991,11.89267238,11.30725999,10.62747551,13.00717359,12.86407047,18.08646577,10.99885489,8.0842275,5.08398711,12.53078242,20.13584855,22.88140719,24.60860862,33.38177915,27.96954774,21.96397892,27.10675549,29.76423856,27.78617575,..
Zambia,ZMB,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,85.1,..,89,..,..,84.8,..,85.6,..,..,..,92.9,..,89.3,..,90.4,..,..,..,91.1,..,..,..,..,88.1,..,..,..,..,..
Zambia,ZMB,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,70.1,..,75.3,..,..,66.5,..,67,..,..,..,78.1,..,76.5,..,78.9,..,..,..,80.8,..,..,..,..,75.4,..,..,..,..,..
Zambia,ZMB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,55.2,..,56.2,..,..,43.6,..,43.8,..,..,..,52.1,..,58.4,..,62.1,..,..,..,65.8,..,..,..,..,58.7,..,..,..,..,..
Zambia,ZMB,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
